#{"t_start": 1683583631.419701, "env_id": "gym_examples/GridWorld-v0"}
r,l,t
-13765,75,141.690178
-835,35,141.984317
-15025,126,142.957213
-930,16,143.08685
-480,5,143.124891
-44195,150,144.327235
-485,4,144.36999
-15705,91,145.136907
-26875,79,145.778399
-9595,20,145.940665
-11075,108,146.823787
-18260,85,147.500206
-38440,89,148.186987
-7955,25,148.393043
-4500,9,148.471726
-6440,25,148.675086
-2970,12,148.77347
-1365,30,149.008726
-18415,54,149.42585
-64345,362,152.299902
-6440,25,152.503996
-8945,29,152.73029
-12330,59,153.196273
-500,1,153.207331
-8370,43,153.555089
-5495,12,153.650796
-55830,146,154.865985
-18000,36,155.205213
-300,41,155.532764
-14740,82,156.202123
-26155,122,157.17774
-8000,16,157.301486
-12950,137,158.382715
-4920,26,158.583357
-9445,131,159.610636
-5190,73,160.197789
-365,28,160.422149
-6495,14,160.533909
-7375,40,160.866483
-6975,19,161.013223
-10465,28,161.228482
-12425,37,161.521205
-29810,98,162.298375
-8780,62,162.777808
-885,25,162.972205
-37625,151,164.171311
-12500,25,164.381085
-19080,123,165.376149
-15415,48,165.762534
-44895,111,166.641964
-20375,61,167.132971
-3495,8,167.19318
-16475,38,167.503372
-16275,78,168.113696
-10195,82,168.765651
-3800,48,169.137636
-11420,39,169.45744
-3000,6,169.500398
-17070,121,170.464801
-12475,131,171.502646
-17275,80,172.135637
-405,20,172.311901
-425,16,172.43792
-13690,29,172.665146
-445,12,172.758905
-2920,22,172.938637
-500,1,172.946038
-3445,18,173.084342
-25810,292,175.411431
-31800,205,177.256832
-7370,41,177.581044
-13315,64,178.10132
-15895,53,178.529508
-5045,102,179.341443
-37320,313,181.868284
-9440,31,182.117496
-1490,106,182.973495
-7000,14,183.085338
-9885,43,183.42059
-13290,69,183.966883
-7245,66,184.513695
-1520,100,185.325853
-17320,71,185.909598
-9500,19,186.058367
-7480,19,186.202089
-18380,61,186.689629
-6250,30,186.932205
-9230,73,187.513849
-7370,41,188.003803
-10460,29,188.239462
-30860,494,192.149656
-12825,162,193.419512
-24000,48,193.82058
-35615,250,195.80853
-12385,149,196.976945
-12775,71,197.546371
-4200,69,198.104588
-50425,419,201.483769
-2000,4,201.516327
-4500,9,201.587561
-5500,11,201.671021
-5990,14,201.785728
-4825,45,202.148513
-7025,110,203.021514
-485,4,203.05245
-19295,80,203.717268
-6140,85,204.39909
-7000,14,204.509753
-29465,66,205.040215
-7415,32,205.297062
-4000,8,205.360113
-8400,37,205.668396
-10425,36,205.95769
-7920,32,206.22049
-9435,133,207.375981
-465,8,207.437936
-2400,25,207.639877
-8500,17,207.771642
-6175,78,208.422934
-1860,32,208.669845
-13960,36,208.96449
-71115,321,211.539323
-4855,63,212.032049
-990,4,212.068439
-5240,164,213.457076
-990,4,213.493074
-32935,79,214.118706
-12500,25,214.316135
-5355,141,215.443061
-325,36,215.742273
-7400,35,216.017553
-9970,26,216.222624
-15385,54,216.652973
-10395,42,216.995569
-114725,614,221.951166
-5970,18,222.107376
-395,22,222.282791
-5935,25,222.478647
-8870,44,222.838483
-5000,10,222.91317
-4940,22,223.085056
-1495,4,223.113476
-5495,12,223.211218
-350,31,223.460826
-3690,70,224.038082
-6980,18,224.181731
-10460,29,224.408268
145,130,225.442827
-2520,102,226.260004
-8000,16,226.388549
-235,54,226.820154
-18125,97,227.601964
-16720,191,229.119506
-17000,34,229.383621
-69325,275,231.5663
-13500,27,231.778603
-23475,52,232.188867
-14465,36,232.463518
-19780,84,233.155466
-30710,221,234.928856
-13135,100,235.748161
-14470,63,236.255465
-11610,102,237.09993
-33615,246,239.043064
-18415,83,239.718466
-7000,14,239.825005
-27130,331,242.530564
-500,1,242.539065
-14505,129,243.565651
-2420,21,243.73905
-13000,26,243.942027
-1725,59,244.407528
-19860,68,244.948856
-905,21,245.118991
-500,1,245.132137
-6615,91,245.899214
-11160,91,246.764363
-11115,201,248.364266
-7790,58,248.959724
-500,1,248.967562
-6500,13,249.069797
-390,23,249.259073
-12450,136,250.342472
-1000,2,250.358394
-1000,2,250.372034
-455,10,250.444263
-2500,5,250.489202
-25160,119,251.542082
-19870,66,252.072638
-7835,49,252.465807
-23320,83,253.129261
-34385,92,253.870256
-21445,155,255.158897
-18190,99,255.952693
-14765,87,256.65734
-11430,138,257.776046
-10855,51,258.181757
-10340,53,258.604422
-6480,17,258.735774
-5720,68,259.276996
-1500,3,259.295953
-460,9,259.371791
-5460,19,259.517606
-8890,40,260.126257
-485,4,260.156777
-700,62,260.667473
-45,92,261.415151
-28290,99,262.280628
-6990,16,262.428472
-14500,29,262.684862
-23495,48,263.072627
-47550,652,268.304528
-28265,104,269.122512
-22945,57,269.576583
-7050,105,270.423981
-16400,161,271.720108
-5185,74,272.311617
-10070,208,273.984817
-50745,153,275.184819
-9045,110,276.0777
-56460,222,277.854988
-7995,17,277.99483
-2265,52,278.40551
-7315,52,278.818084
-5305,50,279.224791
-39610,158,280.49006
-121400,630,285.526785
-9990,22,285.71208
-11225,78,286.345003
-280,45,286.713484
-9890,42,287.0464
-13350,57,287.512979
-35380,95,288.262257
-10855,51,288.668771
-385,24,288.864589
-5420,27,289.078017
-465,8,289.140958
-23490,150,290.346188
-16730,88,291.050885
-13995,29,291.276293
-170,67,291.808237
-14295,70,292.365895
-40,93,293.100196
-920,18,293.241651
-14030,102,294.058866
-3920,24,294.249008
-15995,33,294.525503
-6000,12,294.619176
-11000,22,294.778397
-11600,104,295.643474
-4140,81,296.322427
-9000,18,296.464572
-245,52,296.882093
-5705,172,298.287323
-500,1,298.294976
-870,28,298.522841
-805,41,298.85421
-1485,6,298.897457
-6310,152,300.115159
-5350,41,300.704748
-4635,83,301.62435
-14425,44,302.059968
-6980,18,302.222456
-525,97,303.338411
-7500,15,303.466804
-16265,181,305.054337
-63555,520,310.464431
-7000,14,310.570673
-16455,42,310.914589
-14130,227,312.962967
-12190,87,313.629508
-21935,360,316.423008
-88975,385,319.35702
-24430,164,320.624281
-13380,51,321.010495
-15480,35,321.276263
-11495,24,321.456198
-2995,7,321.508465
-340,33,321.755722
-14380,154,322.919414
-1345,34,323.175995
-365,28,323.386416
-5565,200,324.924545
-450,11,325.012591
-915,19,325.16583
-7965,23,325.345874
-1435,16,325.465754
-7430,29,325.695636
-440,13,325.803192
-6500,13,325.904497
-390,23,326.081646
-3430,21,326.245178
-8860,46,326.59104
-460,9,326.660752
-8980,22,326.822321
-9865,47,327.183063
-5000,10,327.25344
-9835,53,327.656003
-7820,52,328.056831
-7445,26,328.249039
-18865,169,329.544399
-8445,28,329.751786
-8825,53,330.153556
-9485,22,330.325815
-910,20,330.476897
-8740,171,331.780614
-1365,30,332.012093
-935,15,332.135764
-23385,70,332.68127
-410,19,332.84096
-10395,42,333.172759
-1390,25,333.362976
-8445,28,333.564531
-5900,32,333.814605
-130,75,334.386327
-7495,16,334.508547
-30265,108,335.312657
-21480,148,336.451975
-7000,115,337.323724
-19380,164,338.566428
-500,1,338.575344
-4940,22,338.742617
-13295,68,339.295951
-10540,114,340.827402
-108390,542,345.194236
-14000,28,345.413251
-11480,27,345.624472
-5960,20,345.794813
-1850,34,346.052013
-5790,54,346.467058
-5895,33,346.718308
-465,8,346.785742
-5995,13,346.885309
-10215,36,347.165092
-13965,35,347.42926
-5230,65,347.972085
-9380,43,348.30235
-380,25,348.495851
-6415,30,348.770302
-27535,149,349.929146
-9405,38,350.229178
-17545,127,351.225455
-5385,34,351.492918
-8945,29,351.722727
-7485,18,351.861513
-7445,26,352.077312
-7320,51,352.467382
-8475,22,352.638705
-11250,73,353.221932
-10410,39,353.517012
-10875,47,353.866735
-7365,42,354.235162
-7260,63,354.783493
-895,23,354.96126
-6495,14,355.0689
-390,23,355.248693
-8930,32,355.491247
-965,9,355.566752
-13310,65,356.071428
-14730,84,356.712966
-22195,207,358.296397
-5655,81,358.91437
-420,17,359.044142
-1730,58,359.48628
-7200,176,360.871426
-21975,150,362.044449
-26050,143,363.143878
-27500,156,364.370363
-6415,30,364.607645
-7860,44,364.949911
-8405,36,365.23265
-485,4,365.25941
-460,9,365.330535
-12930,40,365.663191
-13800,107,366.484752
-11355,52,366.884112
-5280,55,367.300637
-2410,23,367.48169
-13275,173,368.796156
-18950,48,369.177061
-5495,12,369.269131
-1430,17,369.40091
-4915,27,369.60155
-500,1,369.60816
-4000,8,369.666247
-4970,16,369.795177
-4500,9,369.861284
-380,25,370.054415
-5000,10,370.133672
-9000,18,370.270978
-12435,38,370.56084
-5000,10,370.632342
-4980,14,370.754509
-6810,52,371.150444
-10915,39,371.475188
-9000,18,371.60775
-9290,61,372.063961
-10760,70,372.596088
-7495,16,372.712187
-13360,156,373.865022
-200,61,374.345283
-4480,13,374.448036
-500,1,374.455549
-6640,86,375.121444
-7360,43,375.464001
-4500,9,375.565951
-5000,10,375.638166
-950,12,375.738713
-52220,254,377.664258
-8455,26,377.863394
-28515,155,379.011982
-7145,86,379.665376
-5335,44,380.004364
-5330,45,380.352237
-7405,34,380.61123
-37930,90,381.301526
-21830,78,381.891
-51525,393,384.898025
-16990,36,385.179954
-8605,65,385.672757
-6500,13,385.781634
-21940,56,386.21076
-9945,31,386.529537
-5970,18,386.66539
-10340,53,387.071253
-485,4,387.098205
-3500,7,387.154375
-5930,26,387.351651
-445,12,387.44413
-4465,16,387.567029
-23420,63,388.039597
-16835,67,388.555849
-34805,210,390.138331
-9995,21,390.302514
-3505,183,391.680733
-6850,44,392.016307
-7440,27,392.226028
-6905,33,392.46816
-6435,26,392.732671
-5690,13,392.857459
-5475,16,392.996263
-1000,2,393.017752
-425,16,393.174474
-9500,19,393.422419
-3500,7,393.498995
-5495,22,393.717421
-10475,26,393.981164
-440,13,394.133066
-6475,18,394.312811
-8425,32,394.660033
-4690,11,394.787431
-5935,25,395.031108
-6680,78,395.754732
-10960,30,395.986639
-17915,53,396.39416
-425,16,396.513063
-11445,34,396.806929
-7935,29,397.097477
-475,6,397.162968
-8920,34,397.486153
-8425,29,397.753713
-8965,25,397.991347
-5000,10,398.090316
-435,14,398.223599
-4870,36,398.554924
-7620,92,399.458502
-6500,13,399.584281
-445,12,399.694943
-9955,29,399.948029
-9485,22,400.165767
-5500,11,400.273135
-5875,37,400.583234
-7650,86,401.368833
-6860,42,401.74865
-13770,74,402.464879
-895,23,402.673728
-7265,62,403.2393
-25995,69,403.818479
-405,20,404.001346
-7840,78,404.63516
-7510,114,405.63103
-5000,10,405.717426
-6910,32,405.971047
-1400,23,406.155343
-13860,56,406.638507
-975,7,406.701064
-7730,70,407.291696
-7815,53,407.730725
-3735,61,408.24709
-490,3,408.281715
-945,13,408.395244
-5480,15,408.515863
-440,13,408.618969
-8960,26,408.811319
-10425,36,409.098652
-6450,23,409.277624
-11275,371,412.32571
-15295,173,413.636728
-6435,127,414.683256
-1400,23,414.862957
-10540,215,416.690219
-38765,226,418.412948
-9380,43,418.740002
-20880,66,419.232804
-43470,405,422.659956
-19700,302,424.959805
-10305,36,425.250823
-11990,26,425.441929
-6995,15,425.558862
-5410,29,425.823498
-3375,32,426.060845
-450,11,426.149021
-47915,214,427.788346
-915,19,427.931844
-11035,116,428.80383
-3000,6,428.851602
-12305,165,430.196947
-11495,24,430.408822
-7260,164,431.726937
-16000,32,431.972644
-10215,78,432.59585
-4380,134,433.739668
-6875,39,434.033411
-18905,57,434.473369
-29545,151,435.75223
-5945,23,435.928329
-495,2,435.948859
-5990,14,436.060934
-130,75,436.638564
-490,3,436.659155
-9590,102,437.444727
-6460,21,437.607585
-1425,18,437.74747
-4000,8,437.806876
-4995,11,437.885537
-6495,14,437.996087
-5000,10,438.074915
-5000,10,438.153287
-1000,2,438.171359
-24590,132,439.183534
-930,16,439.303508
-1000,2,439.324226
-28170,123,440.24467
-29600,276,442.512867
-8770,64,443.003153
-975,7,443.065
-135,74,443.764127
-1990,6,443.819292
-4000,8,443.894139
-8980,22,444.097106
-10900,42,444.473396
0,101,445.408653
-18780,286,447.991893
-6950,24,448.202057
-12330,59,448.742527
-9960,129,449.891526
-141210,644,455.406217
-915,19,455.555377
-4900,30,455.837345
-4500,9,455.920576
-9950,30,456.201656
-8550,209,458.088214
-4990,12,458.196878
-4990,12,458.299107
-6390,35,458.597987
-13000,329,461.300353
-4955,19,461.439771
50,111,462.312384
-6370,39,462.607806
-7790,159,463.815712
-475,6,463.861658
-11880,149,465.016948
-95,82,465.663023
-7440,128,466.685436
-9835,53,467.14714
-9045,211,468.748469
-4500,9,468.821316
-5000,10,468.910197
-7460,23,469.081708
-425,16,469.216586
-12500,25,469.404142
-39785,123,470.329406
-6435,26,470.522964
-6500,13,470.621815
-850,32,470.874042
-5500,11,470.960296
-11495,24,471.135798
-18780,82,471.756013
-6890,137,472.796008
-1935,17,472.931572
-11445,34,473.184117
-11530,118,474.110227
-7480,19,474.253589
-11865,51,474.818122
-6435,26,475.050109
-6990,16,475.176442
-8140,26,475.642149
-6915,31,476.082174
-470,7,476.141005
-17505,188,477.593804
-7995,17,477.725995
-405,20,477.882251
-15330,65,478.380127
-2960,14,478.486468
-3385,34,478.748452
-94295,581,483.359994
-1000,2,483.373372
-5000,10,483.451681
-5330,45,483.791526
-1000,2,483.808386
-6450,23,483.982534
-1440,15,484.099986
-8430,31,484.339854
-5000,10,484.420034
-4880,34,484.684775
-5940,24,484.867193
-39150,149,486.064416
-4500,9,486.137606
-1500,3,486.157705
-12740,78,486.750586
-27465,62,487.217432
-405,20,487.37244
-7840,48,487.738132
-1940,16,487.86349
-5955,21,488.027182
-11000,22,488.193125
-12000,24,488.373906
-1440,15,488.490164
-6845,45,488.827487
-945,13,488.925732
-6950,24,489.113042
-10850,52,489.502311
-425,16,489.638665
-6475,18,489.77174
-425,16,489.893895
-445,12,489.986962
-1380,27,490.191112
-6410,31,490.419607
-8395,38,490.719811
-5460,19,490.867228
-38790,322,493.350198
-9580,104,494.319339
-10240,73,494.975934
-1475,8,495.047583
-9425,34,495.349013
-5000,10,495.4272
-73760,543,500.438779
-940,14,500.56559
-32530,261,502.806374
-5340,43,503.1442
-475,6,503.192144
-485,4,503.227946
-4720,66,503.843438
-1405,22,504.048299
-7345,46,504.48542
-6425,28,504.726979
-8905,37,505.063508
-4660,78,505.792039
-7265,22,505.993713
-4960,18,506.172588
-6495,14,506.306081
-480,5,506.349987
-7445,26,506.603345
-5500,11,506.704074
-5990,14,506.832148
-6460,21,507.026494
-5500,11,507.13042
-14495,30,507.370373
-5750,62,507.838803
-3350,37,508.174276
-16585,117,509.246437
-12045,116,510.287886
-5750,62,510.874794
-5555,22,511.07773
-445,12,511.190782
-4500,9,511.276155
-13125,102,512.246108
-5000,10,512.33917
-4430,23,512.547281
-6000,12,512.660559
-7000,14,512.794972
-9885,43,513.178679
-4925,25,513.364029
-4450,19,513.513563
-4440,21,513.67152
-7925,31,513.913523
-5905,31,514.171334
-460,9,514.235684
-7400,35,514.527585
-6445,24,514.747639
-1490,5,514.796817
-140,73,515.424451
-5460,19,515.609425
-19090,290,517.846158
-480,5,517.883329
-1485,6,517.928256
-4000,8,517.990871
-1860,32,518.235738
-5415,28,518.442046
-465,8,518.508393
-1485,6,518.552482
-20,97,519.330368
-3115,20,519.486692
-3500,7,519.537429
-4970,16,519.656023
-5500,11,519.748623
-6485,16,519.872044
-905,21,520.037722
-2485,8,520.09624
-14465,36,520.435485
-495,2,520.455883
-1000,2,520.472343
-16800,74,521.113613
-6910,32,521.412537
-9835,53,521.903479
-6405,32,522.198006
-5990,14,522.321003
-1895,25,522.548137
-5890,34,522.866945
-1070,7,522.935244
-1475,8,522.992856
-5735,65,523.486891
-11335,56,523.904014
-6365,40,524.297516
-12235,78,524.887448
-7815,53,525.282198
-113780,373,528.140281
-2995,7,528.206782
-420,25,528.434257
-38550,235,530.612795
-8160,287,532.835264
-485,4,532.865651
-420,17,532.994427
-8400,37,533.277049
-7355,44,533.605613
-5960,20,533.758994
-1930,18,533.899824
-13465,34,534.172759
-425,16,534.458124
-6360,41,534.853355
-5940,24,535.079729
-955,11,535.188598
-24710,149,536.526967
-16860,62,537.000135
-5390,33,537.255037
-1440,15,537.38312
-9930,34,537.646512
-12380,49,538.097382
-6455,22,538.292397
-6420,29,538.52546
-60,89,539.263784
-7735,69,539.900891
-4920,26,540.106592
-10900,143,541.534329
-5950,22,541.708979
-7100,46,542.110263
-29490,364,545.21473
-1995,5,545.250092
-2415,22,545.421407
-11185,41,545.743279
-4000,8,545.812831
-11435,36,546.205972
-4000,8,546.29913
-5400,31,546.609367
-490,3,546.733295
-5980,16,546.924919
-460,9,546.995319
-16360,61,547.52778
-4955,19,547.68531
-13935,41,548.219086
-5485,14,548.40293
-24625,246,550.635797
-48070,183,552.149152
-5760,60,552.61035
-14610,209,554.370523
-20290,184,556.177838
-4935,23,556.359467
-2680,38,556.649094
-5000,10,556.718242
-915,19,556.865954
-66545,401,560.291751
-24000,48,560.692222
-11965,31,560.998151
-13860,56,561.524912
-395,22,561.726002
-10500,21,561.919651
-6500,13,562.034906
-375,26,562.279387
-4370,35,562.59608
-1370,29,562.859296
-4500,9,562.942023
-11195,84,563.708867
-11450,33,563.947678
-14895,51,564.419219
-32995,67,565.022858
-26630,330,567.854188
-430,15,567.968793
-28165,141,569.164673
-12525,121,570.275907
-7840,48,570.641919
-5440,23,570.837217
-15945,43,571.163663
-935,15,571.279178
-15050,121,572.202626
-475,6,572.255868
-2870,32,572.500587
-5915,29,572.722672
-4735,63,573.199425
-965,9,573.265611
-6935,27,573.48071
-15335,43,573.823838
-5000,10,573.911349
-3715,32,574.219055
-5350,41,574.588238
-1935,17,574.744849
-8500,17,574.904712
-9900,36,575.278802
-4980,14,575.406707
-4490,11,575.505023
-7470,21,575.69698
-6445,24,575.922557
-4960,18,576.06607
-6500,13,576.165423
-365,28,576.409048
-10255,70,576.996596
-410,19,577.155666
-60910,399,580.584037
-1805,43,580.978038
-1165,70,581.50645
-29905,79,582.110697
-16885,57,582.540114
-500,1,582.546944
-495,2,582.56451
-8400,37,582.845496
-6920,30,583.101948
-450,11,583.18846
-940,14,583.295746
-20480,247,585.242473
-15970,38,585.590396
-7990,18,585.733451
-9275,165,587.035918
-21980,250,588.944452
-22835,79,589.536041
-8870,44,589.870732
-4965,17,590.001365
-5890,34,590.261924
-5000,10,590.34136
-405,20,590.489818
-490,3,590.514204
-5490,13,590.619581
-4945,21,590.79443
-11305,49,591.204012
530,207,592.972273
-20275,86,593.625119
-500,1,593.632428
-8880,143,594.801172
-6495,14,594.908383
-5445,22,595.085056
-6425,28,595.305045
-6985,17,595.431864
-7920,32,595.684718
-1870,30,595.922719
-17230,89,596.604229
-5000,10,596.682225
-1000,2,596.700067
-25440,63,597.268782
-2400,25,597.493785
-7450,25,597.726036
-7490,17,597.913828
-9485,22,598.108489
-7990,18,598.284115
-7830,50,598.828502
-5465,18,598.964284
-4500,9,599.028132
-12760,74,599.592199
-8400,37,599.856014
-12335,58,600.389651
-500,1,600.396842
-4000,8,600.471291
-11995,25,600.686292
-12990,28,600.917971
-500,1,600.930148
-7450,25,601.143274
-440,13,601.261922
-4880,34,601.572321
-4945,21,601.765295
-15165,62,602.336819
-13245,78,603.095065
-8990,20,603.264267
-7605,95,604.092006
-1480,7,604.18844
-12285,68,604.889407
-18890,60,605.469397
-7245,66,606.102043
-985,5,606.14678
-11000,22,606.361522
-19490,142,607.681959
-13480,31,607.969155
-6485,16,608.113586
-66310,272,610.440924
-25850,82,611.174935
-12255,74,611.85175
-2435,18,611.993598
-38885,404,615.759661
-10490,23,615.969541
-7905,35,616.300265
-5335,44,616.687812
-6925,29,616.992296
-875,27,617.239581
-6935,27,617.492064
-4925,25,617.711546
-7775,61,618.21546
-9860,48,618.640635
-6980,18,618.809988
-5500,11,618.906053
-13925,43,619.337504
-450,11,619.446519
-1400,23,619.709378
-7370,41,620.104441
-21700,104,621.084415
-9850,50,621.582634
-7470,21,621.779658
-945,13,621.898209
-4500,9,621.98001
-440,13,622.090151
-8990,52,622.513686
-3500,7,622.574425
-16895,55,623.038897
-4885,33,623.337545
-5475,16,623.486333
-5500,11,623.592292
-57370,318,626.351974
-7560,37,626.695685
-5870,38,627.038145
-7860,44,627.457065
-5595,12,627.567687
-4500,9,627.652804
-4000,8,627.731148
-4500,9,627.822008
-4995,11,627.929359
-2490,7,627.992503
-500,1,628.001333
-405,20,628.206174
-10400,41,628.610956
-490,3,628.633097
-5955,21,628.799475
-3780,52,629.278399
-2920,22,629.477073
-4455,18,629.612582
-1920,20,629.783229
-8475,22,629.984062
-945,13,630.107569
-6995,15,630.250868
-5370,37,630.588141
-7630,90,631.409428
-500,1,631.41903
-5440,23,631.603918
-6000,12,631.693797
-5000,10,631.787229
-4940,22,632.022607
-3910,26,632.292042
-895,23,632.512908
-10500,21,632.671117
-920,18,632.817644
-945,13,632.938286
-27590,138,634.183809
-13945,39,634.528248
-8000,16,634.669392
-9990,22,634.876182
-500,1,634.884116
-490,3,634.910186
-11940,137,636.104449
-100075,286,638.506789
-390,23,638.694644
-290,43,639.066743
-940,14,639.173899
-7920,32,639.425944
-18465,44,639.764123
-7935,29,639.984623
-7835,49,640.358684
-4475,14,640.466137
-6990,16,640.586098
-6390,35,640.864907
-5955,21,641.024615
-4500,9,641.092715
-9430,33,641.364452
-1380,27,641.606949
-7880,40,641.966823
-7315,52,642.464259
-6000,12,642.585105
-4000,8,642.652206
-4985,13,642.747958
-6370,39,643.058072
-7805,31,643.40403
-4000,8,643.477182
-6485,16,643.630377
-6500,13,643.732252
-8425,32,643.971658
-5915,29,644.23783
-405,20,644.425555
-1935,17,644.569854
-1315,40,644.934498
-495,2,644.951913
-47220,205,646.75018
-11960,32,647.043532
-350,31,647.329836
-6385,36,647.646216
-10310,59,648.105881
-17665,103,648.93002
-7500,15,649.063577
-6410,31,649.345983
-970,8,649.42437
-1465,10,649.516291
-425,16,649.654254
-24205,108,650.608625
-12710,84,651.359046
-1780,48,651.752436
-14780,74,652.342669
-13210,85,653.065492
-15760,80,653.904806
-2470,11,654.009345
-44945,101,654.942314
-1460,11,655.042828
-45215,148,656.324126
-18920,54,656.805887
-5195,72,657.436313
-420,17,657.588146
-945,13,657.705549
-7400,35,657.982678
-6690,76,658.655047
-5975,17,658.794374
-6450,23,659.004206
-13925,43,659.399515
-7300,55,659.892799
-5985,15,660.038993
-8420,37,660.365545
-20235,94,661.233673
-930,16,661.381429
-9990,22,661.589346
-5970,18,661.751012
-9730,74,662.464842
-12790,68,663.09893
-4430,23,663.277792
-5890,34,663.563175
-5880,36,663.887015
-6000,12,663.988115
-500,1,663.995254
-6480,17,664.132669
-11010,121,665.212265
-4425,24,665.429727
-17295,177,666.965396
-430,15,667.098703
-7000,14,667.223417
-4500,9,667.303203
-10000,20,667.486358
-3385,30,667.750157
-455,10,667.863751
-8860,46,668.322218
-38125,152,669.776636
-11175,88,670.449604
-7915,33,670.699087
-16185,96,671.456826
-9480,23,671.634393
-23885,172,672.943372
-2335,38,673.238648
-1850,34,673.570022
-6995,15,673.689983
-7000,14,673.795897
-10960,30,674.022843
-14055,118,675.028033
-8255,66,675.532767
-8490,19,675.680099
-8885,41,676.006965
-22990,48,676.379862
